before-iter:67.46,62.3,53.72,52.5,56.91,54.1,55.83,58.54,59.17,61.79,54.92,61.98,68.85,56.2,54.92,64.23,
iter=0: 57.85,80,75,73.55,73.98,81.51,75.41,72.5,81.3,80.99,
after-iter:75.41,81.82,75,70.49,56.78,55.65,80.17,58.54,76.03,59.02,55.37,56.56,65.29,58.33,61.48,63.93,61.48,61.98,
before-iter:56.56,90.91,82.64,53.66,57.5,73.6,55.08,54.03,63.87,55.28,56.2,65.57,69.42,71.9,63.41,68.6,61.48,
iter=1: 53.33,72.36,89.08,74.38,94.21,86.18,80.17,87.39,77.24,89.52,84.43,
after-iter:77.12,84.43,70.49,54.92,67.77,53.78,64.29,
before-iter:90.76,63.2,76.23,89.26,95.87,96.64,
iter=0: 65.04,87.7,78.05,78.33,78.69,82.64,80.17,81.82,79.51,78.51,86.67,
after-iter:73.98,85.71,66.39,63.87,61.16,55.37,77.69,
before-iter:87.9,94.96,91.87,70.34,73.6,88.33,88.8,61.98,
iter=1: 70.73,76.23,84.17,81.67,76.42,75.83,78.05,75.21,83.33,86.89,74.17,
after-iter:79.67,82.5,62.18,61.29,100,93.44,86.78,
before-iter:90.98,92.5,97.52,85.12,84.87,94.35,85.12,70.49,
iter=2: 62.6,73.73,79.34,77.24,74.36,87.1,81.15,77.5,78.99,81.45,82.05,
after-iter:83.06,86.89,78.81,57.26,66.94,56.3,64.75,
before-iter:58.2,66.12,83.87,59.66,64.17,61.16,59.68,62.5,
iter=3: 58.2,63.64,81.15,90.91,79.34,74.38,82.93,78.51,74.19,80.33,
after-iter:81.67,82.79,82.64,61.98,52.89,61.79,63.93,53.66,
before-iter:52.94,81.3,61.54,52.03,59.35,60,51.67,58.87,
iter=4: 69.17,81.45,82.64,78.51,82.11,80.83,81.45,79.17,76.42,82.64,
after-iter:83.61,90.83,86.99,62.5,53.28,52.85,51.67,63.93,
before-iter:52.89,79.03,68.33,63.2,55.28,55.74,54.84,59.83,
iter=5: 68.03,83.61,81.51,77.05,76.61,79.34,78.86,76.42,75.83,72.13,
after-iter:80.17,79.17,68.85,60.16,61.48,54.92,59.02,76.67,
before-iter:60.83,81.15,61.67,63.33,61.48,63.03,55.2,
iter=6: 51.67,68.03,85,80.99,73.98,79.66,77.05,75.61,79.34,80.33,90.91,
after-iter:82.64,86.18,78.51,56.2,64.75,59.17,53.66,61.98,
before-iter:55.37,74.79,60.66,53.28,62.9,58.54,52.5,51.69,
iter=7: 58.06,77.05,79.34,75.41,76.67,71.9,74.8,74.79,81.45,77.5,
after-iter:73.98,86.67,66.94,62.3,55,66.4,56.3,57.85,
before-iter:52.89,71.31,57.98,53.66,55.93,56.1,58.54,
iter=8: 53.72,64.46,82.79,81.97,79.17,82.11,94.07,80.33,77.24,82.79,90,98.35,
after-iter:98.36,98.32,81.67,80.17,81.15,55.74,52.5,
before-iter:52.89,66.67,72.03,66.67,66.1,56.1,53.72,62.1,
iter=9: 59.66,76.98,76.07,73.17,82.5,82.64,75,74.19,79.83,83.33,
after-iter:76.61,83.61,78.33,59.84,54.92,53.97,55.08,63.11,
before-iter:56.91,77.87,54.62,61.16,54.55,55.28,54.24,
iter=10: 63.93,64.52,79.34,82.5,72.36,76.03,78.51,71.67,74.59,73.98,74.17,
after-iter:76.86,85.12,62.1,57.14,54.4,61.67,54.84,55.83,
before-iter:68.03,90.16,59.17,61.16,58.54,55,54.1,
iter=11: 52.89,63.33,83.61,74.17,72.5,73.55,78.4,85.25,84.3,77.24,86.07,
after-iter:79.83,86.99,60.5,52.85,55.28,63.33,61.16,
before-iter:59.02,62.5,71.31,52.8,60.5,65.6,60.83,53.78,
iter=12: 61.29,93.39,89.08,80,80.99,82.64,75.61,80.33,80.17,77.5,84.43,
after-iter:83.61,87.5,63.11,52.89,59.5,58.68,71.07,
before-iter:63.93,65.29,77.69,57.26,54.84,60.83,67.21,69.11,
iter=13: 57.14,81.97,82.11,81.36,81.67,85.25,82.5,81.67,85.25,80.33,81.97,
after-iter:79.51,85.83,60.83,53.66,55.74,63.11,57.14,
before-iter:57.26,63.87,72.95,53.72,65.57,65.25,55.2,53.33,
iter=14: 62.6,75.21,81.15,80.49,80.67,83.47,79.67,80.67,80.99,82.35,81.3,
after-iter:77.69,81.67,71.31,65.85,72.73,53.72,59.68,
before-iter:60.98,65.55,82.64,60.66,62.5,52.85,52.85,52.85,
iter=15: 60.66,67.23,83.74,80,81.45,89.17,84.43,84.17,79.51,82.5,78.86,
after-iter:81.82,86.99,70,66.39,59.17,58.82,64,
before-iter:60,59.66,73.98,61.79,54.62,68.85,61.34,57.02,
iter=16: 69.67,83.47,83.47,80.99,80.17,81.3,80.67,81.45,80.17,82.64,
after-iter:82.64,84,78.51,62.18,60.5,52.03,65.04,59.5,
before-iter:66.67,82.79,67.5,63.33,63.11,64.17,61.16,
iter=17: 63.33,64.75,87.5,82.11,82.64,86.44,84.55,83.33,78.86,72.95,81.82,
after-iter:80.33,81.82,83.47,62.1,60.5,67.21,67.77,68.91,
before-iter:69.92,88.43,79.34,69.17,56.2,63.11,58.68,65,
iter=18: 59.68,73.55,78.69,80.49,77.87,79.67,75.63,73.39,74.38,83.33,93.39,
after-iter:81.97,93.39,66.67,63.56,53.72,64,54.47,
before-iter:65.83,73.98,81.3,68.33,61.67,66.39,57.85,70.49,
iter=19: 52.85,66.12,85.95,79.84,76.47,82.79,82.79,80.17,81.3,81.15,76.23,
after-iter:80.17,87.5,53.23,64.71,52.85,65.57,65.29,
before-iter:61.98,70.25,65.55,62.9,59.02,70.83,64.52,52.89,
iter=20: 69.75,84.43,75,76.61,71.67,71.9,82.79,82.79,92.62,76.23,
after-iter:74.59,82.93,61.67,51.26,60.48,52.94,53.17,52.07,
before-iter:62.6,78.99,56.56,57.5,67.5,71.31,52.5,
iter=21: 65.04,66.94,84.43,78.33,79.34,80.99,83.33,76.61,77.5,80.49,77.31,
after-iter:79.2,81.67,70.49,65,67.48,54.17,54.47,65.83,
before-iter:64.75,86.78,65.57,61.48,55.83,62.3,53.78,
iter=22: 61.67,66.4,82.93,72.88,72.36,85,73.77,80.65,77.69,75.83,79.03,
after-iter:78.51,86.67,72.58,53.72,59.02,56.2,60.5,59.02,
before-iter:57.72,81.67,74.38,67.77,52.03,50.82,60,
iter=23: 53.39,58.54,79.83,81.6,83.19,81.82,84.3,84.3,81.15,81.97,81.67,
after-iter:82.11,88.33,77.69,68.85,53.85,66.13,52.89,52.8,
before-iter:59.66,77.69,65.57,66.94,69.67,68.03,66.94,
iter=24: 70.49,73.11,83.74,92.5,76.23,84.03,79.51,83.61,78.69,83.06,85,
after-iter:77.42,75.63,54.4,56.67,54.62,52.46,54.17,
before-iter:55.37,84.55,81.97,54.92,62.5,55.37,53.28,53.72,
iter=25: 62.7,66.39,80.17,80.17,84.03,82.26,76.86,79.51,78.05,85.95,86.07,
after-iter:80.33,83.05,75.81,64.23,63.11,67.21,68.91,66.39,
before-iter:64.23,81.82,57.38,62.5,55.28,56.2,59.5,
iter=26: 62.1,59.32,74.59,85.37,72.36,73.77,77.05,80.67,74.38,82.5,82.26,
after-iter:82.5,86.18,70.49,53.72,60.98,68.33,72.58,52.94,
before-iter:61.79,86.44,57.38,52.89,61.48,54.47,61.79,
iter=27: 53.66,68.64,84.43,80.65,82.64,81.97,82.79,83.74,91.67,81.97,82.35,
after-iter:73.17,83.47,67.5,54.55,56.56,58.87,52.07,
before-iter:52.5,63.93,73.33,60.16,55,76.07,69.92,54.17,
iter=28: 60.66,76.61,83.61,81.3,82.11,81.67,77.5,75.41,74.59,78.51,81.51,
after-iter:76.23,81.82,55.83,73.39,64.46,64.46,61.67,
before-iter:57.14,71.43,68.55,53.78,62.3,56.41,53.28,54.1,
iter=29: 54.1,82.11,84.3,80.33,89.26,77.5,73.77,77.24,78.33,81.15,79.83,
after-iter:82.11,84.3,67.48,52.07,66.12,57.38,55.37,
before-iter:63.41,63.03,80.17,71.54,53.33,56.3,68.8,53.33,
iter=30: 52.5,67.48,81.67,72.73,80.33,75.83,78.51,79.34,74.79,76.8,
after-iter:84.3,85.83,87.9,73.95,66.94,62.3,53.39,53.66,
before-iter:54.92,76.23,70,56.67,52.8,51.67,52.85,57.5,
iter=31: 69.42,83.06,91.45,81.3,78.99,81.3,76.23,81.67,82.5,75,
after-iter:80.49,84.03,77.87,58.33,52.46,61.16,58.4,59.5,
before-iter:67.77,77.24,57.85,58.82,56.91,61.67,54.84,
iter=32: 63.11,63.87,86.89,81.97,81.82,82.5,83.06,80.83,83.33,80.17,80.17,
after-iter:80.33,84.3,75,64.52,67.8,57.02,52.89,65.29,
before-iter:56.91,77.12,72.13,56.67,61.48,53.72,65.85,63.93,
iter=33: 61.67,86.29,82.5,81.15,72.13,80.99,73.11,72.58,81.3,74.59,
after-iter:72.95,84.43,73.55,53.72,69.17,59.66,73.17,63.03,
before-iter:68.25,80.67,68.85,60.98,65.57,64.75,55.37,60.33,
iter=34: 62.5,83.47,79.67,74.79,76,80.17,88.52,80.17,86.07,86.55,
after-iter:81.82,87.5,71.07,61.16,52.89,61.79,62.81,66.94,
before-iter:65,84.43,60,61.16,66.13,52.07,57.85,
iter=35: 57.72,64.46,83.19,83.33,73.11,71.31,75.41,76.23,82.64,80.49,75,
after-iter:78.69,85.71,59.35,65.25,53.66,52.03,59.84,
before-iter:52.07,56.67,73.17,52.46,60.66,63.93,56.56,55.74,
iter=36: 61.67,69.11,75.21,75.21,88,75.41,80.83,86.07,73.95,71.9,71.67,
after-iter:73.98,81.67,57.38,52.07,52.85,53.28,54.92,
before-iter:64.71,70.73,71.07,60.98,53.66,52.5,64.46,54.1,
iter=37: 54.03,73.17,78.99,71.31,80.99,73.17,71.07,75,72.95,78.51,80.99,
after-iter:76.23,91.94,64.17,64.23,59.35,59.32,54.47,52.46,
before-iter:53.28,80.33,68.33,53.66,51.24,57.85,54.1,
iter=38: 60.5,63.41,91.74,80,73.55,84.3,82.79,78.33,75,75.61,82.2,
after-iter:78.51,78.69,68.29,54.1,58.68,59.5,58.33,71.07,
before-iter:52.85,71.9,62.3,54.62,55.65,65.29,62.81,
iter=39: 63.11,75.2,85.25,80,83.33,81.6,82.11,75.63,77.78,85.37,73.17,
after-iter:80.17,71.43,56.2,57.72,51.67,52.8,51.26,
before-iter:52.38,77.5,69.35,54.1,56.91,62.81,58.06,68.6,
iter=40: 57.26,82.11,84.55,77.69,73.77,81.67,79.34,78.05,77.87,82.64,
after-iter:79.2,81.3,70.25,53.28,58.4,69.17,69.42,54.92,
before-iter:61.98,88,60.98,59.35,63.64,60.66,54.84,
iter=41: 60.32,59.83,81.3,76.42,71.54,75.61,82.4,75.61,81.51,82.93,82.54,
after-iter:75.21,87.8,66.13,54.47,61.98,53.72,61.42,
before-iter:56.91,59.17,81.75,58.54,56.56,63.11,57.02,56.8,
iter=42: 54.03,74.38,77.69,82.54,82.5,83.61,80.83,83.61,82.4,80.83,82.64,
after-iter:79.03,85.6,71.67,71.54,62.1,60.66,60,
before-iter:58.33,58.06,76,50.83,54.47,55.65,61.79,57.26,
iter=43: 53.78,74.59,80.65,82.64,85.95,84.8,83.05,78.86,74.4,78.4,
after-iter:82.5,81.75,65.85,52.07,52.85,60.66,60.83,
before-iter:75.63,74.8,82.11,62.81,57.02,57.02,67.21,61.16,
iter=44: 67.77,71.54,84.43,81.97,84.75,78.69,81.82,85.12,78.81,76.23,84.3,85.12,
after-iter:87.7,90.83,79.67,61.34,73.55,58.33,61.48,63.03,
before-iter:61.29,82.64,67.77,75.41,59.5,63.41,61.34,
iter=45: 62.1,66.94,77.05,76.47,81.3,81.51,81.45,78.33,83.06,78.15,82.79,
after-iter:79.67,89.17,72.13,56.1,63.71,53.39,54.4,
before-iter:63.87,63.33,86.78,61.48,67.5,59.84,52.46,61.29,
iter=46: 59.66,72.36,84.43,83.61,82.64,84.03,80.49,82.35,82.11,92.56,82.64,
after-iter:82.64,86.89,77.05,66.94,65.04,53.66,60.66,51.67,
before-iter:60.83,82.79,58.2,52.5,66.39,55,64.46,
iter=47: 56.45,74.38,79.34,75.83,84.3,75.81,80,80.83,75.21,80.83,73.77,
after-iter:74.58,83.74,51.24,53.28,57.85,68.29,59.66,
before-iter:54.1,72.95,82.79,56.45,58.33,53.39,63.71,52.85,
iter=48: 53.72,68.03,78.51,74.59,82.64,82.93,76.47,72.36,74.17,75.4,81.51,
after-iter:73.55,80.99,61.79,52.46,63.03,57.72,53.66,54.24,
before-iter:55.37,78.69,66.94,64.75,52.89,52.85,57.38,
iter=49: 54.92,66.39,75.41,71.07,72.95,70.49,75.83,82.64,76.42,75.81,
after-iter:73.11,75.41,80.99,73.6,53.78,52.85,54.1,53.23,
before-iter:62.81,79.66,64.52,52.46,52.85,52.46,60.33,55,
iter=50: 53.23,79.17,82.64,88,80,81.67,75.61,73.17,73.55,74.59,
after-iter:83.33,80.33,77.87,52.89,52.46,52.07,60.16,52.5,
before-iter:62.81,74.38,87.6,54.92,55,67.77,54.1,65.29,
iter=51: 65.85,80.17,81.82,81.15,79.17,79.51,80.99,77.87,80.33,85.83,73.77,
after-iter:84.43,82.5,66.39,68.07,76.86,76.86,72.36,
before-iter:70,90.24,95.83,91.67,87.7,86.67,85.12,84.68,
iter=52: 67.5,75.21,84.43,80,73.98,79.17,82.11,80.99,78.51,79.51,77.69,
after-iter:77.69,92.44,91.74,84.17,83.74,89.17,92.8,84.3,
before-iter:85,100,98.32,84.8,82.2,82.79,80.83,77.87,
iter=53: 82.64,100,97.52,97.54,94.26,97.5,100,100,100,97.6,100,96.67,
after-iter:98.37,99.17,95.93,80.17,82.64,83.33,83.47,86.99,
before-iter:85.83,91.06,100,80.67,83.61,91.8,87.5,81.3,
iter=54: 82.79,89.26,98.35,96.61,100,97.54,100,98.37,100,100,100,97.64,100,
after-iter:98.35,100,92.56,82.5,90.48,85.83,81.82,85.95,
before-iter:86.78,99.19,92.44,86.99,87.6,75.42,76.42,77.87,
iter=55: 79.51,95.9,96.72,100,99.17,100,98.36,96.72,99.16,96.72,98.32,
after-iter:100,98.36,96.72,85.48,86.44,85.37,84.03,95.04,
before-iter:81.97,90.24,100,81.97,82.79,82.35,82.26,76.23,
iter=56: 80.17,88.43,100,100,99.17,98.33,100,99.17,100,99.19,100,99.19,98.36,
after-iter:97.48,97.52,86.78,77.87,77.05,75.21,78.15,88.33,
before-iter:82.4,100,77.87,78.51,76.03,75.21,83.47,
iter=57: 86.67,82.11,97.48,98.37,98.33,99.19,99.19,100,99.19,98.32,100,98.4,99.17,
after-iter:99.17,97.52,80.83,79.67,78.51,80.17,78.86,81.82,
before-iter:85.12,100,86.67,89.52,77.69,80.99,82.79,80.83,
iter=58: 79.67,100,99.2,99.14,98.37,99.17,100,100,96.77,94.21,99.18,
after-iter:100,96.77,100,84.55,95.83,81.67,77.6,77.87,
before-iter:92.56,95.16,98.33,98.32,92.62,94.17,98.37,86.99,
iter=59: 95.93,94.17,99.17,100,100,100,100,99.2,99.17,100,99.18,95.83,98.37,97.52,
after-iter:96.72,97.54,90,78.51,79.03,75.83,81.82,
before-iter:80.33,85.48,98.33,76.86,78.33,81.82,81.3,78.99,
iter=60: 81.97,89.43,100,99.16,98.35,98.37,100,100,99.18,98.36,99.19,98.37,
after-iter:100,97.56,90.08,80.67,79.17,73.77,75.41,
before-iter:78.33,88.62,98.39,94.83,79.84,80.33,78.51,79.17,76.03,
iter=61: 85.71,98.35,98.37,96.69,96.67,99.17,99.17,97.58,98.33,99.18,98.33,95.12,
after-iter:96.69,98.33,74.8,72.95,78.05,79.17,73.77,
before-iter:78.05,85.95,92.62,80.33,82.64,78.15,76.23,78.86,
iter=62: 82.5,91.8,100,100,99.18,100,97.5,97.54,97.5,96.72,100,98.33,
after-iter:100,99.17,90,81.3,94.12,78.51,83.61,82.5,
before-iter:79.34,98.33,84.55,82.5,83.06,82.5,78.05,77.87,
iter=63: 83.05,100,100,98.36,96.67,99.19,99.17,100,98.35,99.18,99.18,98.37,
after-iter:96.75,98.33,76.86,82.5,79.17,78.69,76.86,
before-iter:81.3,90.08,95.16,83.19,91.87,80.83,81.82,83.61,
iter=64: 76.61,94.07,98.36,98.35,96.67,100,96.72,98.37,96.72,95,99.17,99.18,
after-iter:99.17,98.39,89.92,88.8,81.67,80.67,82.93,83.74,
before-iter:81.67,100,86.89,79.17,79.67,80.33,82.5,78.86,
iter=65: 93.44,98.32,96.75,97.54,95.9,98.36,96.61,96.77,100,99.17,100,100,
after-iter:99.15,98.39,78.99,77.05,80.33,83.2,83.47,
before-iter:85.37,99.15,94.26,79.51,83.47,82.93,81.3,88.03,
iter=66: 77.87,90.98,99.18,98.35,97.52,100,100,97.56,99.17,100,100,99.17,
after-iter:99.19,100,93.28,83.06,77.05,75,76.19,74.79,
before-iter:82.93,98.32,88.62,84.43,75.83,72.95,79.51,80.33,
iter=67: 81.97,98.33,98.37,97.54,95,98.33,98.36,99.17,100,99.19,100,97.56,
after-iter:100,95.87,73.33,77.05,78.69,81.82,79.67,
before-iter:76.47,85.6,96.67,83.74,83.47,77.69,77.05,78.51,
iter=68: 79.84,98.35,100,100,98.33,98.35,96.72,100,98.35,99.17,100,99.17,
after-iter:100,100,100,82.35,83.06,92.56,76.03,80.83,
before-iter:83.06,89.26,95.9,79.34,81.15,82.5,80.17,79.34,
iter=69: 76.42,91.8,100,99.16,98.39,95.08,98.35,98.37,100,96.67,99.17,99.19,
after-iter:98.36,98.33,87.7,76.67,83.61,77.69,83.61,80.99,
before-iter:85.48,97.52,83.47,93.5,82.5,81.97,81.82,
iter=70: 71.9,85.48,99.16,96.77,100,99.17,97.56,99.17,98.36,98.36,100,100,
after-iter:96.77,100,86.29,79.67,80.83,74.8,80,80.99,
before-iter:81.82,97.52,86.51,79.49,82.64,82.26,80.17,84.43,
iter=71: 83.33,97.52,99.19,99.15,95.93,100,99.17,99.17,99.18,99.18,95.08,99.19,
after-iter:100,100,80.65,83.19,78.69,90.98,82.64,
before-iter:83.74,88.52,94.17,75.63,81.3,80.99,73.98,79.17,
iter=72: 83.61,92.56,99.18,96.67,99.18,97.56,100,100,99.17,99.18,98.36,96.77,
after-iter:97.56,98.35,93.33,80.17,80.99,80.99,85.12,79.51,
before-iter:83.47,95.87,96.72,89.17,82.64,82.79,82.93,80.83,
iter=73: 82.11,99.17,97.56,99.17,100,99.18,97.52,100,96.72,99.17,96.67,100,
after-iter:98.36,99.16,93.44,83.61,77.87,80.67,76.67,
before-iter:75.81,89.26,93.44,78.51,76.67,82.11,79.84,89.74,
iter=74: 83.87,94.17,98.35,100,100,96.8,97.52,97.54,95.87,95.87,100,100,
after-iter:95.97,96.69,84.87,78.4,82.5,76.47,89.43,82.35,
before-iter:83.74,99.18,85.25,73.55,74.8,74.38,73.98,
iter=75: 82.5,89.43,99.16,95.04,96.69,95.87,98.36,99.19,100,97.56,96.69,99.17,
after-iter:99.18,96.69,86.89,75.63,72.95,74.17,79.84,81.3,
before-iter:72.95,95.9,86.44,82.79,76.23,77.31,83.74,77.31,
iter=76: 78.33,99.19,98.35,97.5,97.52,99.17,95.97,96.64,97.58,98.37,95.04,
after-iter:96.72,100,92.56,81.15,89.34,77.78,80.65,82.93,
before-iter:79.83,90.4,84.43,73.55,82.79,80.33,82.11,83.33,
iter=77: 87.7,99.17,100,100,96.67,98.33,98.35,98.37,99.17,99.18,98.37,
after-iter:98.33,100,95.16,80.34,79.84,81.82,80.33,84.75,
before-iter:83.74,87.7,96.72,78.05,82.11,82.5,75.21,77.24,
iter=78: 80.83,93.39,100,100,98.39,99.18,95.9,98.36,98.33,99.17,98.39,100,
after-iter:98.33,100,87.6,80.49,80.83,79.51,79.34,85,
before-iter:82.64,99.17,82.79,82.11,90.08,78.69,80,
iter=79: 82.35,85.37,96.72,96.72,97.56,99.16,100,98.39,99.17,96.75,100,96.72,
after-iter:95.93,98.33,95.8,77.87,73.73,81.97,81.15,72,
before-iter:75,93.33,84.55,76.23,82.35,79.67,73.17,74.79,
iter=80: 75.61,99.17,100,100,99.18,98.35,99.17,95.87,99.17,99.19,95.08,99.16,
after-iter:95.83,99.18,81.82,78.33,74.59,90.24,73.95,
before-iter:73.55,86.07,95.9,75.41,71.9,75.63,74.79,78.86,
iter=81: 81.6,94.17,99.19,97.52,93.22,97.6,98.35,97.54,98.35,98.33,99.17,100,
after-iter:99.19,97.52,95.9,72.95,78.33,81.45,79.34,78.69,
before-iter:82.64,88.43,92.62,86.07,75.83,82.93,79.17,76.67,
iter=82: 77.05,95.9,100,99.17,97.54,99.18,96.69,97.5,98.35,99.16,99.19,
after-iter:95.93,98.33,98.39,83.33,89.43,71.67,74.17,74.59,
before-iter:79.17,92.62,94.96,76.61,75,84.3,83.47,73.17,
iter=83: 81.82,94.96,99.19,100,95.87,96.67,99.17,98.37,100,96.69,96.72,99.17,
after-iter:100,96.75,91.67,81.97,83.06,82.64,87.8,82.93,
before-iter:76.47,98.37,81.15,82.64,81.45,81.67,81.15,80.33,
iter=84: 86.55,99.19,99.16,99.17,100,98.39,98.32,96.69,98.39,99.17,100,99.17,
after-iter:98.33,98.36,82.5,83.33,81.67,82.11,80.67,78.69,
before-iter:86.67,99.19,86.78,80.33,79.17,76.03,79.67,
iter=85: 79.51,86.89,96.67,100,95.83,96.72,100,98.35,97.56,100,96.67,95.08,
after-iter:98.32,99.16,91.2,81.67,89.26,84.87,77.6,85,
before-iter:83.87,95.8,83.06,83.47,80.33,73.77,83.47,84,
iter=86: 86.44,99.18,100,99.17,97.58,95.04,96.75,95.83,97.52,99.17,100,
after-iter:99.18,96.72,93.39,69.42,71.19,75.61,79.83,95.97,
before-iter:82.79,93.33,89.17,76.03,80.83,80.49,81.15,83.47,
iter=87: 78.51,100,99.18,98.32,98.37,99.19,100,98.36,97.52,97.56,98.35,100,
after-iter:96.75,99.17,83.61,81.15,82.93,83.33,81.82,
before-iter:82.64,86.99,99.16,82.11,82.11,85.71,81.82,92.74,
iter=88: 79.34,93.33,100,99.16,99.19,99.19,96.69,96.69,97.56,97.54,100,97.54,
after-iter:100,100,87.6,92.5,86.29,82.5,82.79,80.33,
before-iter:84.03,100,79.34,72.73,75.21,82.64,80.16,
iter=89: 83.05,90.76,100,98.36,100,100,97.5,99.19,97.52,97.58,98.39,97.5,
after-iter:100,98.35,95.9,76.86,86.07,80.99,80.99,74.79,
before-iter:94.35,90.83,92.8,85,83.61,78.15,76.03,77.05,
iter=90: 80.49,93.28,100,95.93,96.69,94.17,97.52,100,99.19,99.18,99.17,98.37,
after-iter:95.83,99.17,83.61,81.15,80.49,76.03,78.69,81.67,
before-iter:80.49,100,85.12,84.43,81.36,81.15,72.95,81.82,
iter=91: 85,95.9,98.33,99.17,100,97.56,95.9,99.17,98.35,98.32,99.19,99.19,
after-iter:97.54,99.16,89.43,70.83,73.98,76.03,84.43,
before-iter:78.05,85.83,100,76.42,74.59,78.51,76.8,76.27,
iter=92: 74.59,85,99.19,98.35,95.12,98.36,99.18,100,94.21,98.33,95.16,97.5,
after-iter:99.18,99.17,90,80,80.33,81.97,85.83,89.52,
before-iter:76.23,98.29,86.99,82.64,77.5,87.29,84.68,83.33,
iter=93: 76.86,100,99.18,99.18,100,98.37,99.17,99.17,99.17,99.17,98.33,99.19,
after-iter:96.72,99.17,87.6,82.79,83.74,98.36,99.17,
before-iter:99.18,99.16,99.19,99.17,100,100,100,98.37,
iter=94: 97.54,98.36,100,100,100,100,100,100,100,100,98.36,96.72,100,
after-iter:100,100,95.9,90,80.33,83.33,81.15,79.51,
before-iter:80.83,94.26,91.94,80.83,82.93,83.9,84.55,85.59,
iter=95: 82.64,95.93,99.17,100,99.17,97.54,99.18,99.17,100,100,98.35,96.69,
after-iter:99.17,99.17,91.74,83.74,85.12,88.62,82.2,81.15,
before-iter:86.89,100,81.97,80.33,80.17,76.86,77.24,
iter=96: 81.67,81.97,99.18,99.18,97.56,99.17,100,100,98.39,97.52,97.46,98.36,
after-iter:98.4,99.15,93.44,77.97,80,84.3,80.99,81.45,
before-iter:82.35,93.44,94.35,82.64,97.5,80.17,79.83,80.65,
iter=97: 81.97,96.67,100,100,100,99.17,99.19,99.17,99.17,100,100,98.35,
after-iter:98.39,98.33,98.36,85.25,90.16,93.33,89.26,88.43,
before-iter:86.78,89.52,99.16,84.3,83.47,91.67,93.39,84.68,
iter=98: 94.17,91.67,100,98.35,100,100,99.19,99.16,99.17,97.52,99.2,100,
after-iter:100,100,94.26,82.5,85.12,83.06,85.71,81.97,
before-iter:95,95.04,91.74,83.61,84.03,76.86,77.87,83.47,
iter=99: 83.61,96.69,98.36,98.36,100,100,100,100,100,100,99.18,99.16,100,
after-iter:99.18,100,79.17,78.23,80.67,79.67,78.69,73.33,