before-iter:60.66,54.33,54.47,52.46,54.03,58.68,
iter=28: 85.48,98.37,100,99.17,100,99.19,100,99.17,100,99.19,100,99.17,100,100,99.17,100,99.18,100,99.15,98.37,100,98.36,100,100,97.52,97.54,100,98.36,99.17,99.17,100,100,98.37,100,98.37,98.33,98.37,98.33,99.19,100,99.19,99.18,100,100,96.72,99.17,99.17,100,98.36,97.54,100,98.33,99.18,
after-iter:98.35,99.18,90.83,85.25,81.45,80,83.47,77.87,
before-iter:82.11,98.36,87.7,82.64,91.74,82.93,83.33,82.5,
iter=29: 87.5,100,99.17,100,100,100,99.17,99.18,98.32,98.37,100,99.18,100,100,100,99.18,98.36,97.54,98.35,97.52,90.08,98.37,99.17,98.37,99.19,98.37,98.33,100,98.41,99.19,100,100,98.39,98.35,99.17,100,100,98.37,100,97.5,95.9,95.87,97.54,100,98.41,100,99.17,97.58,100,99.18,100,99.17,
after-iter:99.18,99.19,97.54,84.43,84.03,82.93,82.79,83.74,
before-iter:84.75,91.74,93.44,91.53,81.3,82.5,82.26,80.83,
iter=30: 82.79,93.44,100,99.19,99.16,100,98.39,100,99.17,100,99.19,99.17,97.56,99.16,98.36,98.33,95.08,100,98.37,100,98.35,100,98.36,99.18,97.52,97.5,99.18,100,99.19,98.33,99.19,99.18,99.19,100,97.52,96.72,100,96.77,98.37,98.32,98.37,97.48,98.37,99.17,100,98.35,99.16,96.69,97.56,98.33,100,96.77,
after-iter:98.35,99.19,87.6,82.79,84.55,82.35,81.97,82.79,
before-iter:82.64,100,86.78,83.33,85.83,100,98.37,
iter=31: 100,91.67,100,99.19,100,98.33,100,99.17,100,98.36,97.52,99.17,98.37,99.17,99.19,98.31,100,98.37,99.17,95.08,95.9,99.17,100,98.36,96.69,100,100,97.54,99.17,99.18,98.32,97.6,98.33,100,99.18,100,97.52,99.19,100,99.17,95.93,99.17,100,100,98.37,100,99.18,97.58,98.32,99.17,99.19,99.17,97.56,
after-iter:99.17,100,95.83,83.47,81.97,85.25,93.33,84.43,
before-iter:81.82,92.56,85.95,83.47,85.61,83.47,80.33,
iter=32: 82.2,88.43,99.18,98.37,100,100,98.37,100,100,100,100,99.19,99.18,99.15,100,98.36,98.36,97.5,100,99.17,100,98.32,99.17,100,100,98.39,100,100,100,98.35,99.18,100,98.4,98.35,100,98.39,96.72,100,100,99.18,100,100,100,99.19,100,100,100,98.33,99.19,99.17,94.21,82.64,93.44,88.24,
after-iter:81.67,90.98,61.16,70.73,76.03,77.5,68.03,
before-iter:66.4,68.91,77.42,63.87,69.11,69.75,71.31,76.23,
iter=33: 67.23,79.03,86.07,80,87.7,88.43,78.15,80.33,85.37,80,78.69,78.23,78.33,77.5,76.23,77.69,88.52,87.5,79.17,77.42,76.67,78.69,87.9,78.33,77.24,79.34,75.21,76.86,77.31,76.23,80.99,80.33,78.15,80,82.11,92.5,78.51,80.17,79.51,86.55,80.99,79.67,80,79.67,
after-iter:82.35,88.52,62.81,60.33,60,58.54,57.14,
before-iter:57.26,69.11,84.17,61.34,67.74,59.35,58.33,58.68,
iter=34: 66.67,80.65,85.12,87.2,90.83,88.24,85.83,84.43,85.25,83.47,82.11,90.08,80.33,79.67,81.67,83.47,79.83,80.33,76.23,81.3,83.61,83.74,79.34,82.79,82.64,82.5,84.17,89.52,79.34,81.15,87.7,83.33,80,79.83,80.49,77.97,77.87,80.99,82.5,82.79,81.97,81.97,
after-iter:81.67,86.99,88.33,77.31,59.5,55.37,67.48,65.57,
before-iter:62.3,73.55,79.84,54.55,53.78,58.68,54.03,68.07,
iter=35: 70.25,72.95,80,89.34,81.51,77.78,88.98,84.3,76.23,75.83,80.17,81.97,77.24,81.97,84.03,77.69,80.65,77.5,83.47,85.12,91.8,75.61,82.5,72.95,81.67,74.8,74.79,79.03,81.3,73.11,77.69,80.49,83.47,83.61,86.18,81.15,85.83,90.24,76.86,73.73,81.82,82.11,
after-iter:76.03,85.25,57.98,53.28,56.91,56.2,54.55,
before-iter:57.72,63.33,81.67,58.33,56.1,53.66,56.67,58.2,
iter=36: 54.1,78.99,79.67,89.34,90.91,81.82,79.84,86.07,85,79.51,83.61,91.87,76.03,79.17,79.51,80.33,79.51,85.83,98.39,99.17,97.54,79.17,76.86,82.5,79.34,82.93,82.79,90.98,77.31,73.77,77.24,72.5,78.05,78.33,73.33,80.99,75.41,77.87,79.34,75.61,73.33,78.51,
after-iter:82.64,91.6,82.79,74.17,58.4,63.56,55.37,66.39,
before-iter:62.18,79.51,68.29,54.24,63.11,57.72,54.03,56.67,
iter=37: 64.17,90.24,84.17,89.17,91.74,84.68,83.33,83.47,82.5,81.97,75.41,79.34,80.17,79.03,81.82,75.63,73.55,82.5,84,75.83,86.89,87.29,76.86,77.24,79.66,80.33,80.49,80.33,81.97,78.33,84.03,81.3,81.15,83.47,85,80.17,85.12,90.08,82.93,83.47,78.33,84.03,82.11,
after-iter:84.55,92.56,71.67,60.5,54.1,64.41,64.52,70.49,
before-iter:61.67,82.11,63.93,53.33,69.67,66.1,57.38,
iter=38: 65.57,64.71,79.84,79.83,90.98,93.44,81.15,78.86,83.33,80.17,82.93,89.08,81.15,82.64,75.61,83.47,73.55,73.55,85.25,83.61,80.33,82.5,80.33,83.61,81.82,92.68,82.5,82.93,81.67,83.74,81.82,84.17,83.19,83.74,76.03,81.51,75.41,78.69,80.65,74.79,75.21,78.69,
after-iter:82.35,90.98,78.69,68.85,57.02,57.02,69.92,53.78,
before-iter:59.35,82.2,57.14,52.54,52.5,52.89,54.1,
iter=39: 55.37,72.36,80.83,81.82,92.56,90.91,78.33,81.15,89.34,80.17,80.49,80.17,83.61,84.03,83.87,79.17,75.83,75.41,84.3,81.97,85.12,86.78,81.97,82.79,83.33,83.47,81.3,82.5,81.15,82.11,76.86,82.93,83.33,82.93,86.07,82.79,92.62,82.64,79.51,81.97,86.78,83.47,77.87,
after-iter:74.59,82.11,80.17,60.83,59.17,51.61,60.83,59.17,
before-iter:68.33,74.59,68.85,57.5,57.85,53.72,65.85,55.74,
iter=40: 55.46,82.93,82.79,87.7,90,84.3,87.39,83.47,80.33,84.17,83.47,91.74,85.95,81.45,80.67,84.68,81.67,83.61,76.86,80.17,88.24,81.6,82.5,84.43,86.67,85.12,80.49,74.38,80.33,74.38,72.13,80.17,80.33,79.34,71.31,72.73,79.51,83.33,80.83,79.51,82.79,81.3,
after-iter:82.11,89.17,94.17,76.42,55,54.92,66.67,62.5,
before-iter:60.66,71.07,79.83,67.5,66.12,68.29,65.57,75.63,
iter=41: 66.94,79.2,85.12,86.78,90.91,91.74,85.12,86.78,88.62,84.87,82.11,81.3,84.17,81.36,81.82,79.67,80.67,79.67,88.33,81.3,82.64,80.17,81.82,85.37,82.93,84.17,84.68,90.91,95,100,99.19,100,81.97,81.82,81.97,96.64,84.3,82.11,83.61,83.47,83.33,81.82,83.47,80.67,82.79,
after-iter:80.49,92.44,75.41,65.6,73.33,73.55,68.85,68.91,
before-iter:69.35,89.34,72.95,69.11,66.67,65.57,67.21,
iter=42: 65.29,79.51,87.6,88.24,91.74,84.43,84.3,83.74,89.34,81.15,83.33,81.97,82.79,86.89,84.3,84.55,81.82,82.79,84.75,84,83.33,84.3,81.97,82.5,81.82,94.26,91.87,82.79,82.2,80,81.51,78.05,81.67,84.3,82.79,80.49,83.47,82.93,83.19,82.4,84.87,96.69,
after-iter:83.61,91.74,70,66.67,66.12,67.21,66.94,
before-iter:65.83,68.07,73.98,65,64.23,62.81,69.67,67.8,
iter=43: 63.71,83.87,84.17,90.4,94.07,86.07,87.6,87.8,85.95,83.19,81.97,84.43,81.45,82.79,80.83,83.74,82.93,89.92,78.69,80.33,81.51,80.8,81.15,80.17,81.82,80.99,79.84,80.67,82.79,83.06,84.87,83.61,83.19,83.47,93.5,83.47,82.5,81.15,82.93,80.67,81.45,80.99,80.99,
after-iter:79.34,90.83,73.77,66.94,69.67,66.39,67.23,
before-iter:64.8,71.43,87.6,64.46,62.81,66.67,71.9,68.85,
iter=44: 67.5,74.59,84.43,86.18,90.91,90.83,81.82,87.7,82.79,88.43,95.97,80.99,82.64,80.83,82.11,81.82,82.11,81.97,84.3,85.12,85,83.33,87.1,90.24,81.82,83.9,82.64,82.26,81.82,82.35,82.4,78.33,80.99,82.5,82.11,80.17,83.19,83.47,84.68,81.82,81.15,85.95,84.3,
after-iter:81.75,90.68,74.38,67.48,68.07,71.67,68.29,66.67,
before-iter:67.77,80.99,65.29,72.95,85.95,79.67,77.05,
iter=45: 73.17,83.19,87.8,84.87,92.68,97.52,96.72,93.44,87.8,89.08,93.28,86.67,88,86.67,84.03,90.32,83.47,79.83,78.86,81.67,83.47,89.26,65.55,65.83,68.25,66.38,68.03,66.67,66.12,65,65,75.41,65.85,64.46,66.67,69.75,65.85,65.57,67.5,
after-iter:71.07,82.79,57.98,50.82,48.33,49.18,48.78,48.36,
before-iter:45.83,79.67,49.59,56.45,49.59,50,48.76,
iter=46: 53.72,55.74,70,80.49,76.03,70,73.77,65.57,63.64,66.39,73.55,69.67,66.67,65.85,67.21,66.12,68.85,63.64,65.83,66.67,64.46,66.13,66.95,67.74,67.21,68.07,68.55,76.67,71.31,67.5,66.94,66.94,
after-iter:66.94,75.41,74.59,53.72,49.19,47.93,48.33,48.74,
before-iter:48,55.08,46.34,55,49.59,47.11,49.6,
iter=47: 39.83,47.97,66.1,78.05,65.29,66.39,62.6,61.86,58.2,59.84,65.32,57.38,57.98,71.07,62.5,67.48,68.29,69.17,68.85,67.23,66.94,67.21,65.29,67.21,66.94,68.03,68.85,70,68.91,77.05,70.59,68.85,70,
after-iter:66.12,76.42,41.32,44.17,42.5,42.98,38.21,
before-iter:29.75,44.26,30.58,41.32,47.11,48.76,28.8,
iter=48: 38.33,39.5,58.54,76.23,61.34,75.21,65.55,71.2,76.03,65.83,75.41,70.49,65.83,62.3,64.23,61.67,61.16,60.48,59.84,63.64,63.87,59.84,62.5,62.9,56.2,53.78,52.42,52.99,52.46,51.64,52.03,51.24,
after-iter:51.2,68.33,32.79,27.05,28.46,27.5,27.87,
before-iter:27.5,48.76,61.16,45.9,27.05,28.1,27.64,
iter=49: 31.67,46.72,57.5,73.17,74.58,59.02,57.85,66.12,55.74,54.92,55.28,55.37,55,56.45,54.92,56.2,53.28,52.54,54.84,62.5,53.23,53.33,53.28,52.5,55.37,55.56,59.02,56.2,56.91,59.17,56.56,57.85,
after-iter:57.02,69.11,43.33,36.07,36.07,37.1,35.59,
before-iter:36.29,55.28,39.5,36.8,35.83,36.07,43.9,
iter=50: 37.82,43.44,65.57,63.33,77.05,80.17,80.17,69.67,66.39,59.02,59.84,62.5,57.98,53.66,59.17,62.18,54.55,57.72,54.1,52.42,61.67,66.12,69.17,64.52,65.29,54.17,59.35,57.63,62.9,59.17,57.85,54.17,
after-iter:53.66,80.8,45.83,30.08,38.02,29.75,47.93,42.86,
before-iter:36.29,61.98,34.45,28.1,34.68,37.19,27.27,
iter=51: 35.25,46.67,69.67,74.59,63.87,66.94,57.5,59.5,70.16,52.94,60.33,52.03,53.33,60.83,61.79,61.29,68.07,64.75,76.86,79.83,82.26,74.38,68.03,71.07,69.11,79.83,59.2,61.67,64.23,80.67,86.89,66.39,56,
after-iter:60.5,80.33,55.83,46.34,35.77,32.79,35.54,44.63,
before-iter:38.84,47.5,32.23,27.27,33.61,27.73,28.1,
iter=52: 31.97,49.18,70.25,76.03,61.98,65.29,65,58.54,53.72,60.66,69.42,64.75,67.21,60.33,60.16,65.29,68.91,61.79,54.55,57.02,66.94,70.16,67.8,69.11,67.77,68.03,79.67,66.12,64.75,61.67,62.9,61.34,
after-iter:56.91,64.46,36.29,27.12,33.61,48.76,37.5,
before-iter:46.22,58.4,39.34,47.46,29.51,26.67,33.61,
iter=53: 27.64,35.29,63.64,76.61,72.95,54.62,63.41,63.11,63.33,54.47,52.5,54.1,56.56,74.8,60.33,53.66,53.33,57.26,61.98,53.72,52.89,52.85,55.83,62.6,76.67,77.5,52.85,52.85,61.16,61.67,52.03,52.46,
after-iter:57.38,71.77,30.25,27.5,33.33,30.58,27.42,
before-iter:26.45,37.19,52.46,28.1,27.27,38.02,39.02,33.87,
iter=54: 39.17,57.38,56.56,81.67,80.33,58.33,56.56,74.59,60.16,54.55,58.68,55.2,55.37,52.5,53.72,63.11,59.35,53.78,58.2,58.68,51.64,52.5,53.33,58.82,53.66,52.07,59.35,51.26,56,56.41,58.87,
after-iter:63.93,81.67,47.58,29.17,29.17,42.02,30.33,28.33,
before-iter:42.28,58.54,28.33,38.84,30,29.17,27.2,
iter=55: 40.68,53.66,64.71,77.24,58.06,61.67,52.42,60.5,52.85,54.92,52.46,59.17,61.67,53.28,66.39,52.94,59.35,55.74,55.83,69.11,55.28,52.5,59.84,60.33,55.28,60.66,63.33,62.3,56.91,59.02,
after-iter:65.29,78.05,55.83,38.33,36.07,37.7,27.5,26.45,
before-iter:33.61,44.8,27.05,26.5,28.8,38.33,57.98,
iter=56: 43.8,45.9,62.81,76.42,58.2,60.98,61.67,63.11,52.89,57.98,55.37,60.48,67.77,68.33,66.39,63.93,66.67,62.6,64.75,61.16,64.75,59.5,65.29,75,70.59,72.13,67.77,66.94,64.23,53.66,61.16,
after-iter:60.16,70.83,40.83,33.88,28.69,33.88,40.16,28.46,
before-iter:38.33,50,27.87,27.42,40.83,42.02,27.87,
iter=57: 27.5,56.2,68.6,80,63.41,77.12,65.85,59.02,61.98,64.71,83.61,73.17,55.74,65.57,60,61.98,60.66,65.04,65.57,67.21,65.83,55.28,59.84,55.37,60,60.83,67.77,67.48,68.07,68.03,60.83,62.5,
after-iter:57.02,71.31,36.67,28.23,27.27,26.89,34.68,26.45,
before-iter:29.75,42.5,35,36.07,27.5,27.05,27.27,
iter=58: 36.59,55.37,56.56,70.83,78.86,61.98,56.67,68.07,60.16,62.5,54.47,65.83,70.59,72.13,59.84,51.67,51.64,52.46,53.28,58.68,54.62,53.66,55.65,56.67,52.46,58.33,51.22,59.35,60.5,56.56,60.16,
after-iter:56.1,57.85,61.98,28.1,28.33,37.7,31.45,28.33,
before-iter:28.69,53.66,41.67,28.46,29.27,28.46,42.74,
iter=59: 38.71,37.7,56.56,68.07,74.17,58.06,56.67,52.46,54.17,59.35,52.54,53.33,52.85,55,57.02,59.84,55.46,59.68,52.85,51.67,52.14,53.23,62.3,54.17,54.03,53.28,59.5,62.81,55.74,
after-iter:62.5,63.11,61.48,47.9,29.27,39.84,30,28.69,